Name,fuel_type,Transmission,Ownership,Mileage,Engine,Max Power,Seats,kilometers_driven,price,Year
BMW,Diesel,Manual,Second Owner,20.0,1399,68.0,5,5700,5799000,2022
Maruti,Petrol,Manual,Second Owner,20.0,1399,68.0,5,100000,400000,2018
Maruti,Diesel,Manual,Second Owner,20.0,1399,68.0,5,75000,480000,2014
Mahindra,Electric,Manual,Second Owner,20.0,1399,68.0,5,20000,459999,2017
Maruti,Cng,Manual,Second Owner,20.0,1399,68.0,5,44000,799000,2018
Tata,Diesel,Automatic,First Owner,22.07,1497,108.49,5,29351,1105000,2021
Mahindra,Petrol,Automatic,First Owner,22.07,1497,108.49,5,22887,1950000,2022
Citroen,Petrol,Automatic,First Owner,22.07,1497,108.49,5,10000,700000,2022
Honda,Petrol,Automatic,First Owner,22.07,1497,108.49,5,109832,463999,2014
Opel,Petrol,Automatic,First Owner,22.07,1497,108.49,5,110000,75,2003
Volkswagen,Petrol,Automatic,First Owner,22.07,1497,108.49,5,101297,278000,2013
Tata,Petrol,Manual,First Owner,17.0,1198,108.5,5,10048,725000,2018
Tata,Petrol,Manual,First Owner,17.0,1198,108.5,5,10000,580000,2022
Ford,Diesel,Manual,First Owner,17.0,1198,108.5,5,60000,600000,2017
Hyundai,Petrol,Manual,First Owner,17.0,1198,108.5,5,44123,1228000,2018
Maruti,Petrol,Manual,First Owner,17.0,1198,108.5,5,63359,649000,2017
Honda,Petrol,Manual,First Owner,17.0,1198,108.5,5,10000,1575000,2023
Maruti,Petrol,Manual,Second Owner,20.73,1373,91.1,5,50000,580000,2016
Tata,Petrol,Manual,Second Owner,20.73,1373,91.1,5,4603,890000,2021
Maruti,Petrol,Manual,Second Owner,20.73,1373,91.1,5,40000,745000,2021
Honda,Petrol,Manual,Second Owner,20.73,1373,91.1,5,100000,390000,2014
Hyundai,Diesel,Manual,Second Owner,20.73,1373,91.1,5,125227,657000,2017
Honda,Petrol,Manual,Second Owner,20.73,1373,91.1,5,73883,261000,2013
Maruti,Petrol,Automatic,First Owner,21.4,1197,83.1,5,14696,659000,2017
Maruti,Petrol,Automatic,First Owner,21.4,1197,83.1,5,7291,626000,2022
Ford,Diesel,Automatic,First Owner,21.4,1197,83.1,5,120000,150000,2013
Maruti,Diesel,Automatic,First Owner,21.4,1197,83.1,5,121129,801000,2017
Volkswagen,Diesel,Automatic,First Owner,21.4,1197,83.1,5,100000,420000,2012
Tata,Diesel,Automatic,First Owner,21.4,1197,83.1,5,75000,415000,2014
Renault,Petrol,Manual,First Owner,25.17,799,53.3,5,27153,356000,2016
Hyundai,Petrol,Manual,First Owner,25.17,799,53.3,5,2179,753000,2022
Ford,Diesel,Manual,First Owner,25.17,799,53.3,5,120000,150000,2013
Maruti,Petrol,Manual,First Owner,25.17,799,53.3,5,40000,560000,2020
Maruti,Diesel,Manual,First Owner,25.17,799,53.3,5,71884,629000,2015
Mahindra,Diesel,Manual,First Owner,25.17,799,53.3,5,69000,399000,2018
Hyundai,Petrol,Manual,First Owner,18.9,1197,82.0,5,50000,480000,2016
Hyundai,Petrol,Manual,First Owner,18.9,1197,82.0,5,26226,355000,2017
Kia,Diesel,Manual,First Owner,18.9,1197,82.0,5,70000,1166000,2020
Mahindra,Diesel,Manual,First Owner,18.9,1197,82.0,5,72607,420000,2016
Honda,Petrol,Manual,First Owner,18.9,1197,82.0,5,79059,322000,2012
Hyundai,Petrol,Manual,First Owner,18.9,1197,82.0,5,58632,220000,2011
Renault,Petrol,Manual,First Owner,20.0,999,71.01,7,43879,689000,2021
Volkswagen,Diesel,Manual,First Owner,20.0,999,71.01,7,35000,399000,2016
Maruti,Petrol,Manual,First Owner,20.0,999,71.01,7,10000,500000,2021
Hyundai,Petrol,Manual,First Owner,20.0,999,71.01,7,28467,472000,2016
Maruti,Petrol,Manual,First Owner,20.0,999,71.01,7,80000,620000,2016
Honda,Petrol,Manual,First Owner,20.0,999,71.01,7,41352,330000,2011
Volkswagen,Petrol,Manual,First Owner,16.2,1199,74.0,5,40480,625000,2017
Hyundai,Petrol,Manual,First Owner,16.2,1199,74.0,5,24622,209000,2014
Maruti,Petrol,Manual,First Owner,16.2,1199,74.0,5,50000,350000,2018
Skoda,Petrol,Manual,First Owner,16.2,1199,74.0,5,60000,750000,2017
Maruti,Petrol,Manual,First Owner,16.2,1199,74.0,5,69124,434999,2013
Maruti,Petrol,Manual,First Owner,16.2,1199,74.0,5,37000,434999,2015
Ford,Petrol,Manual,First Owner,17.0,1497,121.31,5,32112,802999,2018
Mahindra Renault,Diesel,Manual,First Owner,17.0,1497,121.31,5,60000,125000,2009
Tata,Diesel,Manual,First Owner,17.0,1497,121.31,5,50000,600000,2018
Hyundai,Diesel,Manual,First Owner,17.0,1497,121.31,5,122474,1098000,2017
Toyota,Diesel,Manual,First Owner,17.0,1497,121.31,5,120000,960000,2012
MG,Petrol,Manual,First Owner,17.0,1497,121.31,5,20100,1750000,2021
Maruti,Petrol,Manual,Second Owner,25.24,998,65.71,5,31239,516000,2017
Hyundai,Petrol,Manual,Second Owner,25.24,998,65.71,5,37647,199000,2011
Datsun,Petrol,Manual,Second Owner,25.24,998,65.71,5,50000,225000,2016
Maruti,Petrol,Manual,Second Owner,25.24,998,65.71,5,37665,650000,2017
Maruti,Petrol,Manual,Second Owner,25.24,998,65.71,5,73340,317000,2010
Mahindra,Diesel,Manual,Second Owner,25.24,998,65.71,5,50000,1475000,2019
Maruti,Diesel,Manual,First Owner,28.09,1248,88.5,5,20000,950000,2018
Renault,Diesel,Manual,First Owner,28.09,1248,88.5,5,57321,354000,2014
Mahindra,Diesel,Manual,First Owner,28.09,1248,88.5,5,30000,1000000,2021
Volvo,Diesel,Manual,First Owner,28.09,1248,88.5,5,152000,4550000,2017
Hyundai,Petrol,Manual,First Owner,28.09,1248,88.5,5,44268,574000,2017
Maruti,Petrol,Manual,First Owner,28.09,1248,88.5,5,90000,450000,2018
Mahindra,Diesel,Manual,Second Owner,15.1,2179,140.0,7,80000,825000,2014
Tata,Diesel,Manual,Second Owner,15.1,2179,140.0,7,67020,725000,2017
Maruti,Diesel,Manual,Second Owner,15.1,2179,140.0,7,150000,190000,2010
Maruti,Petrol,Manual,Second Owner,15.1,2179,140.0,7,50000,320000,2014
Citroen,Petrol,Manual,Second Owner,15.1,2179,140.0,7,10000,780000,2022
Mercedes-Benz,Petrol,Manual,Second Owner,15.1,2179,140.0,7,7800,4400000,2020
Mahindra,Diesel,Manual,First Owner,25.32,1198,77.0,6,91112,375000,2017
Renault,Petrol,Manual,First Owner,25.32,1198,77.0,6,20000,1050000,2022
Porsche,Petrol,Manual,First Owner,25.32,1198,77.0,6,30000,15000000,2020
Honda,Diesel,Manual,First Owner,25.32,1198,77.0,6,110000,680000,2018
Honda,Petrol,Manual,First Owner,25.32,1198,77.0,6,60000,800000,2018
Maruti,Diesel,Manual,First Owner,25.32,1198,77.0,6,120000,380000,2016
Maruti,Petrol,Manual,First Owner,19.7,796,46.3,5,68767,180000,2009
Hyundai,Diesel,Manual,First Owner,19.7,796,46.3,5,65000,500000,2015
Mahindra,Diesel,Manual,First Owner,19.7,796,46.3,5,70000,950000,2021
Mahindra,Diesel,Manual,First Owner,19.7,796,46.3,5,120000,600000,2012
Honda,Petrol,Manual,First Owner,19.7,796,46.3,5,30000,925000,2020
Hyundai,Cng,Manual,First Owner,19.7,796,46.3,5,120000,95,2010
Kia,Petrol,Automatic,First Owner,16.5,1353,138.05,6,30000,1900000,2022
Hyundai,Petrol,Automatic,First Owner,16.5,1353,138.05,6,60000,550000,2015
Maruti,Petrol,Automatic,First Owner,16.5,1353,138.05,6,90000,150000,2010
Audi,Diesel,Automatic,First Owner,16.5,1353,138.05,6,45000,2699000,2016
Maruti,Petrol,Automatic,First Owner,16.5,1353,138.05,6,50000,775000,2017
Maruti,Petrol,Automatic,First Owner,16.5,1353,138.05,6,59014,675000,2020
Kia,Petrol,Manual,First Owner,18.4,1197,81.86,5,10000,900000,2022
Hyundai,Petrol,Manual,First Owner,18.4,1197,81.86,5,30000,225000,2014
Maruti,Petrol,Manual,First Owner,18.4,1197,81.86,5,50000,185000,2010
Hyundai,Diesel,Manual,First Owner,18.4,1197,81.86,5,85000,499000,2016
Tata,Petrol,Manual,First Owner,18.4,1197,81.86,5,80000,70,2011
Honda,Petrol,Manual,First Owner,18.4,1197,81.86,5,43148,527000,2017
Maruti,Petrol,Manual,First Owner,22.74,796,47.3,5,42600,204999,2013
Maruti,Petrol,Manual,First Owner,22.74,796,47.3,5,70000,180000,2014
Maruti,Petrol,Manual,First Owner,22.74,796,47.3,5,80000,50,1998
Honda,Petrol,Manual,First Owner,22.74,796,47.3,5,61000,1250000,2021
Renault,Diesel,Manual,First Owner,22.74,796,47.3,5,70000,500000,2014
Ford,Diesel,Manual,First Owner,22.74,796,47.3,5,79000,2990000,2019
Maruti,Petrol,Manual,First Owner,21.01,1197,81.8,5,13270,710000,2021
Ford,Petrol,Manual,First Owner,21.01,1197,81.8,5,50000,165000,2010
Chevrolet,Diesel,Manual,First Owner,21.01,1197,81.8,5,120000,150000,2014
Maruti,Petrol,Manual,First Owner,21.01,1197,81.8,5,94540,409000,2014
Maruti,Diesel,Manual,First Owner,21.01,1197,81.8,5,120000,350000,2009
Maruti,Petrol,Manual,First Owner,21.01,1197,81.8,5,89352,380000,2015
Maruti,Petrol,Manual,First Owner,21.21,1197,81.8,5,40000,630000,2019
Honda,Petrol,Manual,First Owner,21.21,1197,81.8,5,24000,499000,2016
Honda,Petrol,Manual,First Owner,21.21,1197,81.8,5,20000,800000,2021
Hyundai,Petrol,Manual,First Owner,21.21,1197,81.8,5,96620,991000,2018
Toyota,Diesel,Manual,First Owner,21.21,1197,81.8,5,120000,1125000,2012
Tata,Petrol,Manual,First Owner,21.21,1197,81.8,5,38511,689000,2021
Ford,Petrol,Manual,Third Owner,15.3,1596,104.86072285095112,5,120000,155000,2009
Hyundai,Petrol,Manual,Third Owner,15.3,1596,104.86072285095112,5,50000,170000,2010
Mahindra,Diesel,Manual,Third Owner,15.3,1596,104.86072285095112,5,60000,450000,2017
Toyota,Diesel,Manual,Third Owner,15.3,1596,104.86072285095112,5,90000,750000,2013
Honda,Petrol,Manual,Third Owner,15.3,1596,104.86072285095112,5,20000,830000,2020
Mercedes-Benz,Diesel,Manual,Third Owner,15.3,1596,104.86072285095112,5,54000,2400000,2015
Honda,Petrol,Manual,Second Owner,17.8,1497,117.3,5,22286,799000,2017
Honda,Petrol,Manual,Second Owner,17.8,1497,117.3,5,40000,570000,2017
Honda,Diesel,Manual,Second Owner,17.8,1497,117.3,5,60000,430000,2016
Hyundai,Petrol,Manual,Second Owner,17.8,1497,117.3,5,104436,496000,2016
Kia,Diesel,Manual,Second Owner,17.8,1497,117.3,5,37354,1475000,2020
Maruti,Petrol,Manual,Second Owner,17.8,1497,117.3,5,66584,474000,2016
Maruti,Petrol,Manual,First Owner,20.52,1197,81.8,5,12132,630000,2022
Hyundai,Petrol,Manual,First Owner,20.52,1197,81.8,5,71521,627000,2016
Maruti,Petrol,Manual,First Owner,20.52,1197,81.8,5,70000,225000,2011
Datsun,Petrol,Manual,First Owner,20.52,1197,81.8,5,28545,298000,2017
Mahindra,Diesel,Manual,First Owner,20.52,1197,81.8,5,80426,834000,2014
Ford,Diesel,Manual,First Owner,20.52,1197,81.8,5,48000,2550000,2017
Tata,Petrol,Manual,First Owner,19.01,1199,84.82,5,79048,415000,2018
Tata,Petrol,Manual,First Owner,19.01,1199,84.82,5,42267,471000,2020
Maruti,Petrol,Manual,First Owner,19.01,1199,84.82,5,150000,70,2008
Volkswagen,Petrol,Manual,First Owner,19.01,1199,84.82,5,66500,720000,2019
Maruti,Petrol,Manual,First Owner,19.01,1199,84.82,5,89801,674000,2016
Maruti,Petrol,Manual,First Owner,19.01,1199,84.82,5,19418,577000,2020
Tata,Petrol,Manual,Third Owner,23.84,1199,84.0,5,48360,417000,2016
Maruti,Petrol,Manual,Third Owner,23.84,1199,84.0,5,80000,165000,2010
Hyundai,Petrol,Manual,Third Owner,23.84,1199,84.0,5,30000,175000,2010
Hyundai,Petrol,Manual,Third Owner,23.84,1199,84.0,5,80133,583000,2017
Opel,Petrol,Manual,Third Owner,23.84,1199,84.0,5,120000,65,2004
Mercedes-Benz,Petrol,Manual,Third Owner,23.84,1199,84.0,5,72000,2550000,2016
Renault,Petrol,Manual,Second Owner,25.17,799,53.3,5,54538,334000,2016
Maruti,Petrol,Manual,Second Owner,25.17,799,53.3,5,57986,728000,2018
Hyundai,Petrol,Manual,Second Owner,25.17,799,53.3,5,60000,100000,2008
Mercedes-Benz,Diesel,Manual,Second Owner,25.17,799,53.3,5,106000,1125000,2011
Hyundai,Petrol,Manual,Second Owner,25.17,799,53.3,5,69199,547000,2019
Toyota,Petrol,Manual,Second Owner,25.17,799,53.3,5,23000,894999,2018
Maruti,Petrol,Manual,First Owner,20.85,1197,83.14,5,32157,590000,2017
Tata,Petrol,Manual,First Owner,20.85,1197,83.14,5,17252,659000,2022
Maruti,Diesel,Manual,First Owner,20.85,1197,83.14,5,120000,600000,2017
Maruti,Petrol,Manual,First Owner,20.85,1197,83.14,5,26852,982000,2020
Maruti,Petrol,Manual,First Owner,20.85,1197,83.14,5,78249,413000,2012
Nissan,Petrol,Manual,First Owner,20.85,1197,83.14,5,50000,250000,2012
Kia,Petrol,Manual,First Owner,16.8,1497,113.43,5,34182,1028999,2019
Maruti,Petrol,Manual,First Owner,16.8,1497,113.43,5,70000,120000,2010
Maruti,Petrol,Manual,First Owner,16.8,1497,113.43,5,100000,200000,2011
Maruti,Petrol,Manual,First Owner,16.8,1497,113.43,5,59990,458000,2015
Toyota,Diesel,Manual,First Owner,16.8,1497,113.43,5,26918,2325000,2018
Kia,Diesel,Manual,First Owner,16.8,1497,113.43,5,20000,1025000,2022
Maruti,Diesel,Manual,First Owner,28.4,1248,74.0,5,176801,250000,2009
Mahindra,Diesel,Manual,First Owner,28.4,1248,74.0,5,20817,819999,2017
Mahindra,Diesel,Manual,First Owner,28.4,1248,74.0,5,50000,1600000,2020
Mahindra,Diesel,Manual,First Owner,28.4,1248,74.0,5,110000,950000,2015
Maruti,Petrol,Manual,First Owner,28.4,1248,74.0,5,29905,709000,2021
Honda,Petrol,Manual,First Owner,28.4,1248,74.0,5,30000,900000,2021
Nissan,Petrol,Manual,First Owner,18.75,999,71.02,5,81508,711000,2021
Jeep,Petrol,Manual,First Owner,18.75,999,71.02,5,10000,2600000,2022
Hyundai,Petrol,Manual,First Owner,18.75,999,71.02,5,70000,100000,2007
Honda,Diesel,Manual,First Owner,18.75,999,71.02,5,75135,852999,2018
Toyota,Diesel,Manual,First Owner,18.75,999,71.02,5,37678,2295000,2018
Hyundai,Petrol,Manual,First Owner,18.75,999,71.02,5,42000,650000,2020
Tata,Petrol,Automatic,Second Owner,16.35,1199,118.36,5,42036,950000,2020
Maruti,Petrol,Automatic,Second Owner,16.35,1199,118.36,5,39579,222000,2010
Mahindra,Petrol,Automatic,Second Owner,16.35,1199,118.36,5,10000,1200000,2022
Hyundai,Petrol,Automatic,Second Owner,16.35,1199,118.36,5,50000,600000,2019
Honda,Petrol,Automatic,Second Owner,16.35,1199,118.36,5,60442,528000,2017
Maruti,Petrol,Automatic,Second Owner,16.35,1199,118.36,5,600,1175000,2023
Mercedes-Benz,Diesel,Automatic,First Owner,13.0,2143,134.1,5,22500,2140000,2015
Hyundai,Petrol,Automatic,First Owner,13.0,2143,134.1,5,21477,206000,2014
Mahindra,Petrol,Automatic,First Owner,13.0,2143,134.1,5,50000,1070000,2020
Honda,Petrol,Automatic,First Owner,13.0,2143,134.1,5,73000,390000,2010
Renault,Diesel,Automatic,First Owner,13.0,2143,134.1,5,66463,691000,2014
Chevrolet,Petrol,Automatic,First Owner,13.0,2143,134.1,5,30000,186000,2010
Chevrolet,Petrol,Manual,Third Owner,14.49,1399,92.7,5,80000,140000,2008
Mercedes-Benz,Diesel,Manual,Third Owner,14.49,1399,92.7,5,36899,1850000,2017
Hyundai,Petrol,Manual,Third Owner,14.49,1399,92.7,5,80000,248000,2015
Maruti,Petrol,Manual,Third Owner,14.49,1399,92.7,5,70000,620000,2018
Skoda,Petrol,Manual,Third Owner,14.49,1399,92.7,5,40844,1145000,2020
Nissan,Petrol,Manual,Third Owner,14.49,1399,92.7,5,70000,250000,2012
Honda,Petrol,Manual,First Owner,17.5,1199,88.7,5,29640,760000,2017
Maruti,Diesel,Manual,First Owner,17.5,1199,88.7,5,55000,625000,2016
Maruti,Petrol,Manual,First Owner,17.5,1199,88.7,5,40000,400000,2020
Mahindra,Diesel,Manual,First Owner,17.5,1199,88.7,5,120000,400000,2006
Volkswagen,Petrol,Manual,First Owner,17.5,1199,88.7,5,62696,855000,2021
Hyundai,Diesel,Manual,First Owner,17.5,1199,88.7,5,136288,425000,2015
Land Rover,Diesel,Automatic,First Owner,22.3,1999,177.0,5,52000,7000000,2018
Hyundai,Petrol,Automatic,First Owner,22.3,1999,177.0,5,9000,650000,2021
Maruti,Petrol,Automatic,First Owner,22.3,1999,177.0,5,70000,125000,2007
Tata,Diesel,Automatic,First Owner,22.3,1999,177.0,5,20000,2200000,2021
Maruti,Petrol,Automatic,First Owner,22.3,1999,177.0,5,30000,800000,2021
Hyundai,Petrol,Automatic,First Owner,22.3,1999,177.0,5,48000,425000,2015
Hyundai,Diesel,Manual,Third Owner,21.9,1396,88.76,5,100000,300000,2012
Ford,Petrol,Manual,Third Owner,21.9,1396,88.76,5,40000,175000,2010
Honda,Diesel,Manual,Third Owner,21.9,1396,88.76,5,150000,400000,2016
Toyota,Diesel,Manual,Third Owner,21.9,1396,88.76,5,120000,750000,2012
Ford,Petrol,Manual,Third Owner,21.9,1396,88.76,5,44000,550000,2017
Hyundai,Petrol,Manual,Third Owner,21.9,1396,88.76,5,49707,523000,2019
Ford,Diesel,Manual,First Owner,21.7,1498,98.96,5,32000,1080000,2020
Hyundai,Petrol,Manual,First Owner,21.7,1498,98.96,5,20000,899000,2019
Honda,Diesel,Manual,First Owner,21.7,1498,98.96,5,40000,900000,2021
Toyota,Diesel,Manual,First Owner,21.7,1498,98.96,5,120000,975000,2013
Hyundai,Petrol,Manual,First Owner,21.7,1498,98.96,5,70000,400000,2012
Honda,Petrol,Manual,First Owner,21.7,1498,98.96,5,59443,240000,2012
Maruti,Petrol,Manual,Second Owner,20.73,1373,91.1,5,23678,650000,2016
Mahindra,Diesel,Manual,Second Owner,20.73,1373,91.1,5,120000,850000,2016
Maruti,Petrol,Manual,Second Owner,20.73,1373,91.1,5,30000,310000,2020
Maruti,Petrol,Manual,Second Owner,20.73,1373,91.1,5,50824,447000,2013
Tata,Diesel,Manual,Second Owner,20.73,1373,91.1,5,120000,130000,2012
Maruti,Cng,Manual,Second Owner,20.73,1373,91.1,5,30000,754000,2022
Maruti,Petrol,Manual,First Owner,21.01,1197,81.8,5,38502,680000,2018
Maruti,Petrol,Manual,First Owner,21.01,1197,81.8,5,30000,280000,2017
Maruti,Petrol,Manual,First Owner,21.01,1197,81.8,5,80000,350000,2014
Maruti,Diesel,Manual,First Owner,21.01,1197,81.8,5,85507,409999,2013
Hyundai,Diesel,Manual,First Owner,21.01,1197,81.8,5,120000,375000,2012
Jeep,Petrol,Manual,First Owner,21.01,1197,81.8,5,52000,1285000,2017
Skoda,Diesel,Automatic,First Owner,16.25,1968,148.0,7,100000,2200000,2018
Tata,Petrol,Automatic,First Owner,16.25,1968,148.0,7,60000,900000,2021
Jeep,Diesel,Automatic,First Owner,16.25,1968,148.0,7,80000,1300000,2017
Hyundai,Diesel,Automatic,First Owner,16.25,1968,148.0,7,70000,330000,2010
Maruti,Petrol,Automatic,First Owner,16.25,1968,148.0,7,40000,650000,2020
Mahindra,Diesel,Automatic,First Owner,16.25,1968,148.0,7,40398,1317000,2019
Ford,Petrol,Manual,Second Owner,18.5,1194,94.93,5,30000,515000,2020
Jeep,Diesel,Manual,Second Owner,18.5,1194,94.93,5,10000,2550000,2021
Honda,Petrol,Manual,Second Owner,18.5,1194,94.93,5,20000,850000,2021
Maruti,Petrol,Manual,Second Owner,18.5,1194,94.93,5,75773,372000,2014
Jeep,Petrol,Manual,Second Owner,18.5,1194,94.93,5,10000,2550000,2021
Jeep,Petrol,Manual,Second Owner,18.5,1194,94.93,5,50000,1465000,2019
Hyundai,Petrol,Manual,First Owner,18.9,1197,81.86,5,40091,520000,2019
Jeep,Diesel,Manual,First Owner,18.9,1197,81.86,5,55330,1170000,2017
Chevrolet,Petrol,Manual,First Owner,18.9,1197,81.86,5,70000,90,2009
Hyundai,Diesel,Manual,First Owner,18.9,1197,81.86,5,62000,470000,2016
Kia,Diesel,Manual,First Owner,18.9,1197,81.86,5,80000,1300000,2021
Hyundai,Petrol,Manual,First Owner,18.9,1197,81.86,5,84181,491000,2017
Renault,Petrol,Manual,First Owner,25.17,799,53.3,5,48113,344000,2016
Maruti,Petrol,Manual,First Owner,25.17,799,53.3,5,32152,384000,2015
Mahindra,Diesel,Manual,First Owner,25.17,799,53.3,5,120000,500000,2012
Hyundai,Petrol,Manual,First Owner,25.17,799,53.3,5,47004,297000,2012
Maruti,Petrol,Manual,First Owner,25.17,799,53.3,5,79415,609000,2016
Mahindra,Petrol,Manual,First Owner,25.17,799,53.3,5,10000,550000,2018
Mercedes-Benz,Diesel,Automatic,First Owner,19.27,2143,167.62,5,50000,3100000,2017
Hyundai,Petrol,Automatic,First Owner,19.27,2143,167.62,5,66906,292000,2014
Honda,Petrol,Automatic,First Owner,19.27,2143,167.62,5,20000,950000,2022
Volkswagen,Diesel,Automatic,First Owner,19.27,2143,167.62,5,110000,420000,2014
Maruti,Diesel,Automatic,First Owner,19.27,2143,167.62,5,88411,678000,2017
Maruti,Diesel,Automatic,First Owner,19.27,2143,167.62,5,66434,618000,2018
Hyundai,Petrol,Manual,First Owner,18.27,998,118.35,5,50486,923000,2021
Hyundai,Diesel,Manual,First Owner,18.27,998,118.35,5,56000,700000,2016
Jeep,Diesel,Manual,First Owner,18.27,998,118.35,5,150000,1214000,2018
Maruti,Diesel,Manual,First Owner,18.27,998,118.35,5,97085,405999,2013
Volkswagen,Diesel,Manual,First Owner,18.27,998,118.35,5,120000,375000,2011
Ford,Petrol,Manual,First Owner,18.27,998,118.35,5,40000,775000,2018
Honda,Petrol,Automatic,First Owner,19.0,1199,88.7,5,26465,662000,2017
Volkswagen,Petrol,Automatic,First Owner,19.0,1199,88.7,5,23055,647000,2020
Hyundai,Petrol,Automatic,First Owner,19.0,1199,88.7,5,20000,670000,2021
Hyundai,Diesel,Automatic,First Owner,19.0,1199,88.7,5,87449,561000,2014
Maruti,Diesel,Automatic,First Owner,19.0,1199,88.7,5,106516,449000,2012
Maruti,Petrol,Automatic,First Owner,19.0,1199,88.7,5,100000,80,2007
Mercedes-Benz,Petrol,Automatic,Second Owner,11.74,1796,186.0,5,50000,750000,2008
Renault,Diesel,Automatic,Second Owner,11.74,1796,186.0,5,68132,686000,2018
Maruti,Petrol,Automatic,Second Owner,11.74,1796,186.0,5,80000,50,2004
Maruti,Diesel,Automatic,Second Owner,11.74,1796,186.0,5,100000,350000,2016
Maruti,Diesel,Automatic,Second Owner,11.74,1796,186.0,5,88509,552000,2015
Ford,Petrol,Automatic,Second Owner,11.74,1796,186.0,5,40000,775000,2018
Maruti,Petrol,Automatic,First Owner,21.21,1197,81.8,5,33246,637000,2017
Tata,Diesel,Automatic,First Owner,21.21,1197,81.8,5,60000,140000,2011
Maruti,Diesel,Automatic,First Owner,21.21,1197,81.8,5,90000,850000,2017
Maruti,Petrol,Automatic,First Owner,21.21,1197,81.8,5,53338,193000,2012
Mahindra,Diesel,Automatic,First Owner,21.21,1197,81.8,5,120000,925000,2015
Tata,Diesel,Automatic,First Owner,21.21,1197,81.8,5,100000,400000,2013
Ford,Diesel,Manual,First Owner,23.0,1498,98.96,5,30000,800000,2019
Maruti,Petrol,Manual,First Owner,23.0,1498,98.96,5,76932,375000,2014
Renault,Petrol,Manual,First Owner,23.0,1498,98.96,5,30000,300000,2017
Honda,Petrol,Manual,First Owner,23.0,1498,98.96,5,120000,400000,2011
Ford,Petrol,Manual,First Owner,23.0,1498,98.96,5,80000,56,2004
Toyota,Diesel,Manual,First Owner,23.0,1498,98.96,5,51800,3350000,2018
Renault,Petrol,Manual,First Owner,21.74,999,67.0,5,31754,454000,2021
MG,Petrol,Manual,First Owner,21.74,999,67.0,5,60000,1400000,2020
Maruti,Petrol,Manual,First Owner,21.74,999,67.0,5,30000,330000,2020
Hyundai,Diesel,Manual,First Owner,21.74,999,67.0,5,78000,765000,2019
Maruti,Petrol,Manual,First Owner,21.74,999,67.0,5,44437,426000,2013
Honda,Petrol,Manual,First Owner,21.74,999,67.0,5,100000,200000,2010
Jeep,Diesel,Manual,Second Owner,17.1,1956,170.0,5,91992,1184000,2018
Maruti,Diesel,Manual,Second Owner,17.1,1956,170.0,5,89912,703000,2019
Maruti,Diesel,Manual,Second Owner,17.1,1956,170.0,5,40000,750000,2018
Toyota,Diesel,Manual,Second Owner,17.1,1956,170.0,5,112000,1998999,2017
Hyundai,Diesel,Manual,Second Owner,17.1,1956,170.0,5,83731,607000,2015
Honda,Petrol,Manual,Second Owner,17.1,1956,170.0,5,100000,200000,2010
Maruti,Diesel,Manual,First Owner,24.3,1248,88.5,5,70000,760000,2019
Honda,Diesel,Manual,First Owner,24.3,1248,88.5,5,102813,364000,2014
Hyundai,Petrol,Manual,First Owner,24.3,1248,88.5,5,120000,70,2005
Nissan,Petrol,Manual,First Owner,24.3,1248,88.5,5,10000,850000,2022
Ford,Petrol,Manual,First Owner,24.3,1248,88.5,5,80000,56,2004
Hyundai,Petrol,Manual,First Owner,24.3,1248,88.5,5,70000,509999,2019
Toyota,Diesel,Manual,First Owner,12.99,2494,100.0,8,60000,1100000,2013
Honda,Diesel,Manual,First Owner,12.99,2494,100.0,8,55155,450000,2015
Maruti,Petrol,Manual,First Owner,12.99,2494,100.0,8,120000,80,2006
Maruti,Petrol,Manual,First Owner,12.99,2494,100.0,8,20000,1000000,2022
Mahindra,Diesel,Manual,First Owner,12.99,2494,100.0,8,77000,844999,2018
Audi,Diesel,Manual,First Owner,12.99,2494,100.0,8,87000,869999,2013
Hyundai,Petrol,Manual,First Owner,18.9,1197,81.86,5,30000,545000,2019
Mahindra,Petrol,Manual,First Owner,18.9,1197,81.86,5,20000,400000,2016
Maruti,Petrol,Manual,First Owner,18.9,1197,81.86,5,60000,125000,2009
Mahindra,Diesel,Manual,First Owner,18.9,1197,81.86,5,89000,556000,2012
MG,Petrol,Manual,First Owner,18.9,1197,81.86,5,23000,1650000,2020
Maruti,Petrol,Manual,First Owner,18.9,1197,81.86,5,7000,1100000,2021
Skoda,Petrol,Automatic,Second Owner,14.3,1598,103.5,5,50000,400000,2013
Hyundai,Petrol,Automatic,Second Owner,14.3,1598,103.5,5,70000,392000,2018
Maruti,Diesel,Automatic,Second Owner,14.3,1598,103.5,5,150000,250000,2009
Maruti,Petrol,Automatic,Second Owner,14.3,1598,103.5,5,100000,100000,2008
Ford,Diesel,Automatic,Second Owner,14.3,1598,103.5,5,110000,240000,2012
Maruti,Diesel,Automatic,Second Owner,14.3,1598,103.5,5,60000,445000,2017
Maruti,Petrol,Manual,First Owner,21.79,998,67.05,5,53250,254999,2010
Toyota,Diesel,Manual,First Owner,21.79,998,67.05,5,123153,2700000,2018
Maruti,Petrol,Manual,First Owner,21.79,998,67.05,5,60000,370000,2019
Maruti,Petrol,Manual,First Owner,21.79,998,67.05,5,20000,1050000,2021
Maruti,Petrol,Manual,First Owner,21.79,998,67.05,5,30000,680000,2022
